transaction_id,hour_of_day,distance_from_home_km,distance_from_last_txn_km,card_present,amount,merchant_category,is_fraud
TXN115916,8,2.37,0.03,1,29.07,online_retail,0
TXN115917,14,1.74,8.38,0,27.93,entertainment,0
TXN115918,19,2.08,12.15,1,27.12,online_retail,0
TXN115919,17,2.38,0.11,1,81.04,grocery,0
TXN115920,13,18.05,11.78,1,41.07,online_retail,0
TXN115921,9,9.01,8.13,1,64.94,grocery,0
TXN115922,10,7.26,5.47,0,22.23,grocery,0
TXN115923,8,6.16,0.3,1,119.04,travel,0
TXN115924,17,13.98,8.24,0,23.68,gas_station,0
TXN115925,12,3.72,7.13,1,89.6,online_retail,0
TXN115926,18,3.3,11.34,0,49.8,online_retail,0
TXN115927,4,11.93,9.38,0,14.14,online_retail,0
TXN115928,16,19.73,9.64,1,93.95,online_retail,0
TXN115929,11,16.0,13.27,0,71.22,online_retail,0
TXN115930,6,1.63,2.39,1,127.83,grocery,0
TXN115931,2,19.62,18.26,0,45.91,electronics,1
TXN115932,11,8.82,15.7,1,81.91,entertainment,0
TXN115933,15,8.85,0.86,1,98.68,online_retail,0
TXN115934,23,1.6,3.8,0,80.76,travel,0
TXN115935,15,13.12,2.79,1,109.72,gas_station,0
TXN115936,14,2.74,0.92,1,38.61,grocery,0
TXN115937,21,5.69,6.1,1,55.13,grocery,0
TXN115938,6,9.14,4.2,1,82.47,gas_station,0
TXN115939,12,2.84,9.72,1,27.61,grocery,0
TXN115940,14,0.23,4.81,1,46.47,online_retail,0
TXN115941,9,6.06,0.6,1,56.69,restaurant,0
TXN115942,18,28.77,5.18,0,319.71,online_retail,0
TXN115943,7,11.07,0.39,0,19.68,online_retail,0
TXN115944,21,1.3,4.42,1,17.76,entertainment,0
TXN115945,18,17.8,11.55,1,41.53,online_retail,0
TXN115946,12,0.54,8.53,1,24.93,grocery,0
TXN115947,12,3.05,1.41,1,144.65,restaurant,0
TXN115948,20,15.79,5.07,0,28.14,restaurant,0
TXN115949,12,5.03,5.51,0,75.55,gas_station,0
TXN115950,10,23.03,2.09,1,76.8,grocery,0
TXN115951,7,8.87,8.51,0,221.08,grocery,0
TXN115952,18,8.99,3.45,0,11.28,electronics,0
TXN115953,7,2.95,0.25,1,155.16,entertainment,0
TXN115954,9,1.07,2.18,1,77.8,entertainment,0
TXN115955,14,4.16,0.58,1,83.85,gas_station,0
TXN115956,10,7.5,3.38,1,76.17,online_retail,0
TXN115957,13,0.82,1.72,1,57.84,restaurant,0
TXN115958,19,2.32,19.82,1,47.43,grocery,0
TXN115959,10,4.24,1.94,1,52.36,grocery,0
TXN115960,23,2.8,2.97,1,37.93,travel,0
TXN115961,9,4.99,13.1,0,18.91,grocery,0
TXN115962,12,2.35,6.93,1,4.42,grocery,0
TXN115963,16,0.96,0.09,1,45.6,gas_station,0
TXN115964,23,4.95,0.05,0,36.24,gas_station,0
TXN115965,14,1.77,7.1,1,30.42,gas_station,0
TXN115966,14,7.95,0.35,1,45.36,entertainment,0
TXN115967,17,4.87,4.08,1,91.91,grocery,0
TXN115968,17,0.28,0.2,0,48.31,grocery,0
TXN115969,17,4.17,0.92,1,17.67,grocery,0
TXN115970,14,4.17,4.88,1,95.65,electronics,0
TXN115971,10,9.56,9.95,1,48.77,gas_station,0
TXN115972,14,2.08,12.91,1,40.36,grocery,0
TXN115973,7,15.27,14.35,1,53.82,grocery,0
TXN115974,21,2.82,2.39,1,53.0,travel,0
TXN115975,11,2.07,1.87,1,53.07,travel,0
TXN115976,21,1.11,6.41,1,170.52,restaurant,0
TXN115977,16,0.76,2.81,1,108.21,grocery,0
TXN115978,2,7.3,1.67,0,20.7,grocery,0
TXN115979,13,28.48,0.8,0,56.81,grocery,0
TXN115980,5,19.8,0.06,1,42.93,online_retail,0
TXN115981,23,3.95,1.3,1,62.55,grocery,0
TXN115982,12,0.16,20.02,0,104.21,grocery,0
TXN115983,19,8.71,1.62,1,90.57,entertainment,0
TXN115984,15,7.45,1.03,1,30.5,online_retail,0
TXN115985,0,56.04,2.58,0,29.45,electronics,1
TXN115986,12,0.9,0.6,1,91.23,online_retail,0
TXN115987,17,15.12,0.12,0,138.81,gas_station,0
TXN115988,8,18.59,5.26,1,194.92,electronics,0
TXN115989,11,26.02,0.24,1,53.03,grocery,0
TXN115990,16,9.5,1.75,1,68.29,restaurant,0
TXN115991,10,4.29,3.99,1,18.43,entertainment,0
TXN115992,13,0.57,5.08,1,88.29,gas_station,0
TXN115993,8,8.94,8.11,1,94.77,electronics,0
TXN115994,19,5.07,3.78,1,113.64,grocery,0
TXN115995,17,5.83,0.01,1,48.46,electronics,0
TXN115996,20,3.67,0.21,1,63.24,pharmacy,0
TXN115997,16,7.79,0.92,1,38.46,electronics,0
TXN115998,14,0.57,2.18,1,97.27,grocery,0
TXN115999,18,15.02,2.09,1,78.33,entertainment,0
TXN116000,8,5.07,6.37,1,82.17,electronics,0
TXN116001,14,49.93,16.85,0,92.93,grocery,0
TXN116002,13,14.12,4.03,1,89.33,online_retail,0
TXN116003,14,5.49,3.93,1,77.18,gas_station,0
TXN116004,13,3.68,5.54,0,49.91,electronics,0
TXN116005,7,4.56,2.8,1,48.04,grocery,0
TXN116006,19,60.66,1.67,1,91.99,grocery,0
TXN116007,12,11.96,16.21,1,48.41,entertainment,0
TXN116008,17,3.32,1.6,0,57.6,entertainment,0
TXN116009,6,3.52,6.57,1,111.88,grocery,0
TXN116010,8,10.78,2.28,1,177.83,grocery,0
TXN116011,9,17.81,10.17,0,53.42,online_retail,0
TXN116012,4,15.63,8.48,1,4.52,electronics,0
TXN116013,15,0.07,0.36,0,133.23,gas_station,0
TXN116014,12,11.22,0.42,0,21.27,restaurant,0
TXN116015,11,0.32,9.76,1,110.6,restaurant,0
TXN116016,0,9.23,5.03,1,12.15,travel,0
TXN116017,15,12.19,9.37,1,18.25,online_retail,0
TXN116018,23,3.62,12.27,1,46.83,grocery,0
TXN116019,23,0.7,9.86,1,43.42,entertainment,0
TXN116020,17,22.31,0.21,1,188.65,electronics,0
TXN116021,12,0.02,0.41,1,30.59,restaurant,0
TXN116022,17,10.09,4.13,1,118.13,restaurant,0
TXN116023,14,2.39,1.36,1,1.74,restaurant,0
TXN116024,15,6.01,14.46,1,18.66,grocery,0
TXN116025,13,2.27,3.81,1,117.03,online_retail,0
TXN116026,5,3.84,0.07,1,121.39,electronics,0
TXN116027,8,0.83,3.04,1,51.76,grocery,0
TXN116028,8,35.72,7.55,0,204.45,online_retail,0
TXN116029,14,3.31,7.89,1,56.78,online_retail,0
TXN116030,12,0.13,1.37,1,106.87,restaurant,0
TXN116031,11,3.3,5.23,1,9.49,online_retail,0
TXN116032,15,2.74,1.81,0,86.61,online_retail,0
TXN116033,12,12.05,0.85,1,82.15,travel,0
TXN116034,16,0.17,2.54,0,17.05,online_retail,0
TXN116035,10,1.64,1.32,1,101.26,travel,0
TXN116036,13,20.76,11.52,1,107.7,gas_station,0
TXN116037,19,1.2,7.65,0,85.54,online_retail,0
TXN116038,16,1.34,3.42,1,52.29,grocery,0
TXN116039,8,11.43,13.73,1,49.67,gas_station,0
TXN116040,13,3.11,4.04,0,36.64,online_retail,0
TXN116041,23,9.22,7.52,1,238.91,electronics,0
TXN116042,10,7.91,0.49,0,82.66,grocery,0
TXN116043,6,16.55,5.83,1,6.55,entertainment,0
TXN116044,17,2.13,4.43,1,129.1,gas_station,0
TXN116045,6,0.65,15.19,0,164.18,online_retail,0
TXN116046,16,4.27,5.29,1,107.84,grocery,0
TXN116047,12,4.64,2.45,1,13.14,grocery,0
TXN116048,16,2.08,6.7,0,45.55,restaurant,0
TXN116049,12,1.58,7.45,1,140.71,grocery,0
TXN116050,17,12.79,8.55,1,18.6,entertainment,0
TXN116051,16,8.54,10.68,1,104.08,gas_station,0
TXN116052,6,10.22,17.57,0,47.72,electronics,0
TXN116053,11,0.39,6.21,1,34.81,restaurant,0
TXN116054,13,4.36,12.54,1,13.0,gas_station,0
TXN116055,15,3.59,1.75,1,72.73,restaurant,0
TXN116056,16,1.87,11.26,1,99.84,gas_station,0
TXN116057,14,4.58,3.4,1,79.25,electronics,0
TXN116058,5,0.09,11.92,0,68.35,travel,0
TXN116059,11,1.84,3.2,1,52.78,restaurant,0
TXN116060,11,9.52,16.43,1,72.26,gas_station,0
TXN116061,15,16.05,0.36,1,22.46,gas_station,0
TXN116062,18,1.59,2.55,1,38.52,restaurant,0
TXN116063,16,0.01,3.57,1,53.46,travel,0
TXN116064,18,24.98,3.41,1,37.3,electronics,0
TXN116065,0,0.26,1.48,0,145.48,grocery,0
TXN116066,19,54.18,3.51,1,95.66,travel,0
TXN116067,12,2.09,4.22,0,131.8,electronics,0
TXN116068,20,1.23,0.6,1,44.26,gas_station,0
TXN116069,15,2.5,4.28,0,79.57,entertainment,0
TXN116070,13,7.74,3.01,1,169.84,gas_station,0
TXN116071,14,9.58,5.08,1,51.63,entertainment,0
TXN116072,13,13.47,2.46,0,108.43,grocery,0
TXN116073,17,9.88,1.87,1,59.04,online_retail,0
TXN116074,14,1.68,4.19,0,83.77,gas_station,0
TXN116075,23,12.76,17.26,1,190.63,restaurant,0
TXN116076,16,8.11,9.18,0,30.92,grocery,0
TXN116077,1,82.95,120.26,1,56.3,online_retail,1
TXN116078,13,3.09,2.07,1,84.5,grocery,0
TXN116079,16,5.54,1.2,1,90.05,grocery,0
TXN116080,12,3.85,4.82,1,27.26,restaurant,0
TXN116081,0,0.07,9.17,1,58.91,gas_station,0
TXN116082,10,7.52,17.8,1,29.97,grocery,0
TXN116083,19,26.25,6.68,0,82.65,gas_station,0
TXN116084,14,6.95,0.93,0,158.43,gas_station,0
TXN116085,11,3.47,6.34,1,28.45,restaurant,0
TXN116086,5,1.29,1.04,0,29.64,grocery,0
TXN116087,23,10.08,2.07,0,71.14,restaurant,0
TXN116088,15,13.93,0.54,1,49.06,travel,0
TXN116089,13,10.29,8.41,1,108.45,entertainment,0
TXN116090,19,7.08,0.65,1,5.07,gas_station,0
TXN116091,22,5.2,9.29,1,62.6,grocery,0
TXN116092,19,4.24,3.72,1,110.12,restaurant,0
TXN116093,14,8.01,12.78,1,115.48,electronics,0
TXN116094,14,2.33,21.83,1,17.49,grocery,0
TXN116095,13,4.18,29.29,1,32.58,electronics,0
TXN116096,0,9.21,1.13,1,25.54,restaurant,0
TXN116097,9,1.38,6.08,1,83.87,gas_station,0
TXN116098,16,7.04,8.6,1,77.22,grocery,0
TXN116099,14,9.63,8.8,0,110.39,entertainment,0
TXN116100,19,6.14,1.03,1,60.47,online_retail,0
TXN116101,8,7.19,7.1,1,44.27,pharmacy,0
TXN116102,9,4.03,1.34,1,76.01,online_retail,0
TXN116103,16,4.53,6.03,1,88.42,grocery,0
TXN116104,10,1.9,4.09,1,115.84,travel,0
TXN116105,18,2.95,8.59,1,41.6,online_retail,0
TXN116106,18,14.55,13.03,1,198.01,online_retail,0
TXN116107,18,17.02,0.96,0,55.68,gas_station,0
TXN116108,9,2.44,0.18,1,38.39,grocery,0
TXN116109,15,7.08,1.81,1,63.05,online_retail,0
TXN116110,12,0.55,2.59,1,33.11,grocery,0
TXN116111,9,10.64,8.96,0,59.8,online_retail,0
TXN116112,21,15.86,11.54,1,13.27,grocery,0
TXN116113,16,5.75,1.86,1,63.63,gas_station,0
TXN116114,16,28.71,0.49,1,89.12,restaurant,0
TXN116115,18,0.41,1.49,1,70.02,online_retail,0
TXN116116,23,15.44,5.9,1,72.33,travel,0
TXN116117,23,3.25,3.18,0,42.15,gas_station,0
TXN116118,14,10.37,12.19,1,49.65,online_retail,0
TXN116119,7,18.29,0.99,1,18.8,electronics,0
TXN116120,20,2.63,0.03,0,41.95,grocery,0
TXN116121,15,15.42,7.33,0,59.05,gas_station,0
TXN116122,16,4.42,2.0,1,40.17,grocery,0
TXN116123,18,6.48,5.57,1,129.49,electronics,0
TXN116124,13,4.26,2.62,1,12.91,restaurant,0
TXN116125,10,4.83,6.2,1,61.75,gas_station,0
TXN116126,19,6.66,2.15,1,90.79,gas_station,0
TXN116127,15,0.33,1.45,1,65.71,online_retail,0
TXN116128,15,14.81,0.97,1,81.64,online_retail,0
TXN116129,4,8.23,2.99,1,33.55,gas_station,0
TXN116130,7,7.11,9.89,1,98.31,entertainment,0
TXN116131,3,23.97,140.15,0,36.81,online_retail,1
TXN116132,12,4.33,3.16,1,74.55,entertainment,0
TXN116133,15,31.01,1.01,1,110.92,restaurant,0
TXN116134,15,10.34,2.49,1,17.15,online_retail,0
TXN116135,11,3.07,16.13,1,103.38,gas_station,0
TXN116136,7,1.57,1.14,1,15.46,online_retail,0
TXN116137,13,54.39,3.92,1,28.18,grocery,0
TXN116138,9,8.64,5.29,1,52.56,travel,0
TXN116139,9,12.08,2.8,1,41.78,electronics,0
TXN116140,15,10.52,7.01,1,43.2,gas_station,0
TXN116141,15,0.05,1.03,1,103.03,gas_station,0
TXN116142,13,1.93,0.45,0,65.44,online_retail,0
TXN116143,17,2.54,0.22,1,45.51,entertainment,0
TXN116144,9,23.08,6.78,1,106.88,gas_station,0
TXN116145,8,20.33,12.3,1,150.74,gas_station,0
TXN116146,7,1.76,5.85,1,94.99,grocery,0
TXN116147,19,8.81,0.06,0,6.71,gas_station,0
TXN116148,18,18.53,0.56,0,87.34,online_retail,0
TXN116149,15,10.31,5.41,1,77.53,travel,0
TXN116150,13,8.94,0.24,1,37.44,travel,0
TXN116151,8,0.66,5.72,1,23.26,online_retail,0
TXN116152,16,1.29,8.25,0,8.28,electronics,0
TXN116153,0,41.01,0.39,0,46.32,grocery,1
TXN116154,11,10.23,6.77,1,39.4,grocery,0
TXN116155,19,0.35,0.54,1,25.71,grocery,0
TXN116156,14,3.02,0.12,0,40.15,online_retail,0
TXN116157,14,12.24,1.31,1,93.93,restaurant,0
TXN116158,14,1.53,3.12,1,103.88,restaurant,0
TXN116159,15,6.38,1.61,1,71.84,travel,0
TXN116160,5,13.07,2.06,0,90.49,grocery,0
TXN116161,14,1.31,2.02,1,34.49,entertainment,0
TXN116162,21,7.36,0.84,1,9.28,restaurant,0
TXN116163,16,26.79,4.03,1,74.11,travel,0
TXN116164,15,1.18,5.32,1,44.67,electronics,0
TXN116165,13,11.65,1.86,1,114.61,online_retail,0
TXN116166,12,9.92,1.87,1,50.76,grocery,0
TXN116167,9,9.64,12.34,1,11.49,online_retail,0
TXN116168,13,13.62,1.06,1,97.83,restaurant,0
TXN116169,17,14.4,4.58,0,42.4,entertainment,0
TXN116170,9,0.97,5.37,1,46.57,restaurant,0
TXN116171,14,1.1,4.42,1,89.52,grocery,0
TXN116172,22,20.43,12.59,1,26.03,travel,0
TXN116173,8,6.67,4.28,0,12.02,restaurant,0
TXN116174,9,9.49,3.77,1,65.02,restaurant,0
TXN116175,14,7.22,0.65,1,128.88,entertainment,0
TXN116176,11,3.2,8.57,1,25.21,online_retail,0
TXN116177,8,14.27,1.85,0,8.74,restaurant,0
TXN116178,10,0.49,0.28,1,9.53,online_retail,0
TXN116179,13,1.75,2.67,1,19.53,grocery,0
TXN116180,11,3.16,7.24,1,14.12,gas_station,0
TXN116181,8,9.41,2.44,0,72.91,online_retail,0
TXN116182,13,12.77,1.03,1,67.64,online_retail,0
TXN116183,18,6.36,1.18,0,102.72,travel,0
TXN116184,14,0.77,1.42,1,158.13,grocery,0
TXN116185,8,6.36,10.2,0,92.4,electronics,0
TXN116186,10,17.73,1.54,1,74.77,grocery,0
TXN116187,16,4.87,8.51,0,16.84,gas_station,0
TXN116188,13,11.92,2.98,1,63.84,gas_station,0
TXN116189,17,2.59,1.07,1,67.67,electronics,0
TXN116190,12,8.21,1.16,1,35.1,travel,0
TXN116191,14,19.01,3.95,1,47.36,restaurant,0
TXN116192,13,9.69,3.6,0,29.67,grocery,0
TXN116193,14,10.41,4.86,0,43.48,restaurant,0
TXN116194,8,15.65,4.32,1,83.77,online_retail,0
TXN116195,3,0.45,0.62,1,55.82,grocery,0
TXN116196,12,5.75,5.15,1,51.24,grocery,0
TXN116197,15,3.65,0.81,1,23.35,gas_station,0
TXN116198,11,14.77,1.55,1,114.19,gas_station,0
TXN116199,12,7.64,1.83,0,99.53,electronics,0
TXN116200,14,0.57,2.31,1,55.06,entertainment,0
TXN116201,6,1.06,2.5,1,115.56,online_retail,0
TXN116202,23,0.03,6.5,1,45.66,online_retail,0
TXN116203,14,1.4,4.36,0,48.8,gas_station,0
TXN116204,12,14.36,0.88,1,82.45,gas_station,0
TXN116205,9,7.45,5.08,1,51.34,pharmacy,0
TXN116206,7,2.24,7.25,0,138.86,entertainment,1
TXN116207,8,11.41,3.31,1,62.32,restaurant,0
TXN116208,23,4.79,1.9,1,66.35,grocery,0
TXN116209,18,11.43,12.01,1,62.09,grocery,0
TXN116210,7,0.71,3.74,1,67.69,electronics,0
TXN116211,13,5.14,0.92,1,45.01,grocery,0
TXN116212,11,15.82,0.82,1,156.1,grocery,0
TXN116213,8,21.34,2.61,1,45.33,gas_station,0
TXN116214,11,0.32,9.52,1,167.85,gas_station,0
TXN116215,18,12.1,0.34,1,19.64,online_retail,0
TXN116216,0,13.84,0.15,0,50.03,online_retail,0
TXN116217,19,19.81,8.26,1,7.73,online_retail,0
TXN116218,10,1.38,2.65,1,42.91,electronics,0
TXN116219,8,0.63,4.14,1,98.42,online_retail,0
TXN116220,13,3.05,8.35,0,68.31,restaurant,0
TXN116221,8,7.15,12.22,0,93.48,entertainment,0
TXN116222,11,3.56,4.92,1,15.35,electronics,0
TXN116223,11,2.68,0.19,1,84.11,online_retail,0
TXN116224,19,0.91,3.45,0,68.86,gas_station,0
TXN116225,23,21.16,0.67,1,36.91,online_retail,0
TXN116226,4,13.85,0.52,1,26.09,gas_station,0
TXN116227,20,10.38,1.58,1,98.22,gas_station,0
TXN116228,4,49.2,5.63,1,116.01,online_retail,1
TXN116229,3,44.17,7.36,0,75.0,grocery,1
TXN116230,17,11.68,2.64,1,8.14,entertainment,0
TXN116231,15,12.32,7.44,1,60.39,online_retail,0
TXN116232,5,4.69,1.96,0,27.26,grocery,0
TXN116233,18,5.58,4.87,0,75.29,online_retail,0
TXN116234,17,0.62,6.82,1,8.35,travel,0
TXN116235,17,6.97,0.36,1,13.75,restaurant,0
TXN116236,10,2.33,0.71,1,35.54,gas_station,0
TXN116237,17,7.99,1.2,1,183.12,gas_station,0
TXN116238,19,0.97,3.84,1,36.15,online_retail,0
TXN116239,10,0.74,9.36,1,129.41,grocery,0
TXN116240,17,9.1,26.77,1,75.6,travel,0
TXN116241,14,5.49,1.27,1,66.22,electronics,0
TXN116242,15,9.75,3.03,1,19.58,grocery,0
TXN116243,11,3.91,0.92,1,42.88,online_retail,0
TXN116244,10,5.52,5.42,1,29.94,electronics,0
TXN116245,4,27.24,0.55,0,80.6,restaurant,0
TXN116246,11,21.3,2.92,0,21.4,entertainment,0
TXN116247,16,3.24,1.21,0,104.23,gas_station,0
TXN116248,12,9.24,0.59,1,133.45,travel,0
TXN116249,10,5.5,0.53,1,19.28,grocery,0
TXN116250,13,1.93,12.31,1,113.83,grocery,0
TXN116251,14,5.08,13.1,1,32.85,grocery,0
TXN116252,19,6.8,5.84,0,124.53,online_retail,0
TXN116253,8,2.65,0.13,1,43.4,electronics,0
TXN116254,16,18.49,13.54,1,43.15,entertainment,0
TXN116255,13,43.7,7.04,1,143.34,grocery,0
TXN116256,13,8.9,5.37,1,50.1,electronics,0
TXN116257,8,9.3,0.09,0,68.59,grocery,0
TXN116258,17,19.68,1.91,1,91.16,grocery,0
TXN116259,18,1.93,8.91,1,66.61,restaurant,0
TXN116260,13,23.83,14.38,0,107.47,grocery,0
TXN116261,15,30.21,2.0,1,85.24,grocery,0
TXN116262,7,4.64,6.3,0,116.53,online_retail,0
TXN116263,14,5.98,2.17,1,11.47,gas_station,0
TXN116264,23,5.22,2.23,0,142.61,online_retail,0
TXN116265,19,15.1,2.78,0,63.42,grocery,0
TXN116266,5,10.02,18.54,0,151.95,pharmacy,1
TXN116267,23,1.07,1.42,1,4.46,online_retail,0
TXN116268,7,26.44,1.25,1,114.01,grocery,0
TXN116269,11,2.7,7.9,0,99.18,pharmacy,0
TXN116270,10,9.85,0.54,1,35.11,gas_station,0
TXN116271,21,0.41,0.23,1,64.35,gas_station,0
TXN116272,14,1.0,3.76,1,102.83,gas_station,0
TXN116273,0,0.61,0.36,0,31.05,travel,1
TXN116274,21,9.33,1.94,1,98.37,restaurant,0
TXN116275,21,18.04,0.21,0,85.03,online_retail,0
TXN116276,18,12.41,0.68,1,53.03,restaurant,0
TXN116277,16,5.1,12.36,1,113.17,restaurant,0
TXN116278,11,9.67,13.87,1,55.62,restaurant,0
TXN116279,17,14.46,4.38,1,94.57,restaurant,0
TXN116280,17,8.11,8.87,1,53.96,grocery,0
TXN116281,14,7.45,9.71,0,127.42,online_retail,0
TXN116282,21,1.92,2.09,1,51.27,electronics,0
TXN116283,11,15.65,2.39,0,102.76,grocery,0
TXN116284,20,0.1,6.93,1,89.75,gas_station,0
TXN116285,13,1.45,0.23,1,62.4,grocery,0
TXN116286,16,0.62,6.69,1,8.49,grocery,0
TXN116287,9,10.24,7.12,1,29.58,gas_station,0
TXN116288,11,11.62,13.47,0,25.05,grocery,0
TXN116289,15,1.1,6.24,1,84.29,electronics,0
TXN116290,8,6.73,4.17,0,160.3,grocery,0
TXN116291,18,1.8,13.75,1,62.51,gas_station,0
TXN116292,17,0.28,3.28,0,91.58,gas_station,0
TXN116293,12,15.13,2.42,1,183.95,gas_station,0
TXN116294,7,11.03,8.23,1,93.5,entertainment,0
TXN116295,16,19.68,2.71,1,46.47,gas_station,0
TXN116296,2,87.57,15.43,0,190.83,grocery,1
TXN116297,19,2.19,3.37,0,57.48,online_retail,0
TXN116298,17,1.91,1.3,1,96.89,online_retail,0
TXN116299,20,3.91,3.13,0,38.67,grocery,0
TXN116300,15,5.95,2.32,1,100.05,restaurant,0
TXN116301,17,4.26,2.76,1,66.05,travel,0
TXN116302,8,8.35,6.33,1,39.47,grocery,0
TXN116303,9,8.15,7.77,1,62.76,entertainment,0
TXN116304,11,10.82,6.96,1,127.2,pharmacy,0
TXN116305,14,1.43,10.43,0,11.51,travel,0
TXN116306,20,4.71,1.43,0,129.2,grocery,0
TXN116307,1,21.03,71.97,0,67.93,electronics,1
TXN116308,10,4.07,0.91,1,27.93,pharmacy,0
TXN116309,15,4.65,1.18,1,20.76,gas_station,0
TXN116310,15,4.72,4.71,1,43.45,gas_station,0
TXN116311,9,0.66,1.62,1,95.57,grocery,0
TXN116312,15,0.26,6.68,1,90.06,gas_station,0
TXN116313,6,8.42,4.76,1,60.05,gas_station,0
TXN116314,11,3.52,5.12,1,129.04,entertainment,0
TXN116315,17,0.4,0.09,1,23.81,gas_station,0
TXN116316,16,17.83,1.57,0,101.83,entertainment,0
TXN116317,8,6.96,11.79,1,73.15,grocery,0
TXN116318,19,13.89,11.12,0,52.01,restaurant,0
TXN116319,15,1.18,0.59,1,151.87,gas_station,0
TXN116320,8,2.44,1.02,1,48.62,grocery,0
TXN116321,23,1.05,3.61,0,22.87,online_retail,0
TXN116322,8,4.1,7.76,0,34.76,online_retail,0
TXN116323,8,1.74,16.43,1,52.11,grocery,0
TXN116324,20,0.91,4.16,1,86.54,electronics,0
TXN116325,4,21.31,2.22,0,56.6,gas_station,0
TXN116326,20,8.05,7.34,1,115.07,restaurant,0
TXN116327,11,32.35,4.03,1,37.53,online_retail,0
TXN116328,11,15.96,2.22,0,96.83,grocery,0
TXN116329,6,7.57,3.32,1,40.88,travel,0
TXN116330,8,1.1,4.99,1,35.92,grocery,0
TXN116331,11,3.39,15.83,1,74.36,restaurant,0
TXN116332,11,2.37,9.09,1,44.9,travel,0
TXN116333,12,1.07,18.09,1,65.41,grocery,0
TXN116334,13,7.23,1.75,1,54.22,gas_station,0
TXN116335,5,5.37,1.8,0,113.46,grocery,0
TXN116336,12,28.09,4.55,1,82.31,grocery,0
TXN116337,19,21.78,0.18,1,38.47,grocery,0
TXN116338,4,13.99,2.97,1,98.33,electronics,0
TXN116339,10,5.25,5.65,1,52.32,electronics,0
TXN116340,15,11.43,3.7,0,95.44,online_retail,0
TXN116341,23,1.98,6.13,1,46.12,grocery,0
TXN116342,0,24.84,21.28,0,220.31,online_retail,1
TXN116343,11,1.98,10.41,1,31.8,entertainment,0
TXN116344,14,5.49,7.09,1,204.38,online_retail,0
TXN116345,13,18.77,22.03,1,57.17,online_retail,0
TXN116346,7,3.19,0.15,1,137.28,grocery,0
TXN116347,17,7.55,0.41,1,20.78,online_retail,0
TXN116348,15,18.86,10.32,1,65.5,electronics,0
TXN116349,12,3.08,0.76,0,90.82,restaurant,0
TXN116350,18,11.18,10.1,1,35.11,restaurant,0
TXN116351,10,13.61,22.97,1,57.22,grocery,0
TXN116352,8,12.86,0.62,1,12.62,grocery,0
TXN116353,22,5.31,0.45,0,76.19,restaurant,0
TXN116354,17,21.09,27.38,1,11.77,entertainment,0
TXN116355,11,16.22,5.24,0,76.85,gas_station,0
TXN116356,13,0.36,2.38,1,17.68,online_retail,0
TXN116357,5,5.14,4.89,1,181.86,electronics,0
TXN116358,8,0.74,8.72,1,33.55,online_retail,0
TXN116359,18,4.83,22.68,1,26.43,gas_station,0
TXN116360,6,5.52,11.69,1,49.15,grocery,0
TXN116361,9,1.74,8.24,1,20.25,electronics,0
TXN116362,8,3.27,2.34,1,54.57,electronics,0
TXN116363,15,11.0,0.64,0,59.28,gas_station,0
TXN116364,12,9.97,11.94,1,77.81,grocery,0
TXN116365,10,3.09,1.42,1,48.64,restaurant,0
TXN116366,20,11.54,7.66,1,93.63,pharmacy,0
TXN116367,10,10.16,1.73,1,55.08,gas_station,0
TXN116368,22,5.62,0.59,1,39.16,grocery,0
TXN116369,9,32.31,14.43,1,11.72,grocery,0
TXN116370,13,4.56,6.84,1,135.64,electronics,0
TXN116371,11,7.62,1.38,0,172.5,gas_station,0
TXN116372,10,2.27,3.2,1,112.6,travel,0
TXN116373,7,4.35,9.92,1,67.6,gas_station,0
TXN116374,12,16.71,0.4,1,28.54,travel,0
TXN116375,21,4.76,15.63,1,0.24,grocery,0
TXN116376,19,1.52,1.58,1,80.05,grocery,0
TXN116377,5,1.96,2.06,1,27.81,restaurant,0
TXN116378,16,4.33,14.59,1,54.94,electronics,0
TXN116379,0,18.14,29.76,0,68.09,online_retail,1
TXN116380,11,1.01,1.9,1,49.1,gas_station,0
TXN116381,17,3.1,1.31,0,177.23,grocery,0
TXN116382,9,0.58,1.67,1,92.42,grocery,0
TXN116383,21,3.32,1.29,1,85.82,restaurant,0
TXN116384,14,0.65,15.56,1,139.26,grocery,0
TXN116385,13,13.87,13.29,1,108.01,gas_station,0
TXN116386,17,3.53,6.02,1,14.9,entertainment,0
TXN116387,21,5.28,11.82,1,67.57,grocery,0
TXN116388,13,6.65,4.81,0,50.7,pharmacy,0
TXN116389,11,2.73,10.75,1,71.07,gas_station,0
TXN116390,20,5.41,8.0,1,26.52,grocery,0
TXN116391,17,2.57,19.7,0,50.69,grocery,0
TXN116392,10,1.38,17.01,1,90.51,pharmacy,0
TXN116393,18,6.3,0.58,1,44.76,pharmacy,0
TXN116394,15,22.83,0.3,1,24.09,entertainment,0
TXN116395,9,18.12,4.48,1,52.83,entertainment,0
TXN116396,9,1.72,33.74,1,66.21,gas_station,0
TXN116397,10,11.99,4.1,0,75.29,online_retail,0
TXN116398,16,1.27,0.59,1,8.86,online_retail,0
TXN116399,9,14.7,5.64,1,49.98,grocery,0
TXN116400,8,6.58,4.42,1,17.92,gas_station,0
TXN116401,18,4.33,5.46,1,31.03,online_retail,0
TXN116402,10,2.47,5.51,1,28.49,online_retail,0
TXN116403,23,5.59,3.55,1,73.39,gas_station,0
